157,158,158,159,157,158,158,159,157,158,158,159,157,158,158,159,157,158,158,159,157,158,158,159,157,158,158,159,162,162,201,248
172,173,173,174,172,173,173,174,172,173,173,174,172,173,173,174,172,173,173,174,172,173,173,174,172,173,173,174,177,177,216,248
172,173,173,174,172,173,173,174,172,173,173,174,172,173,173,174,172,173,173,174,172,173,173,174,172,173,173,174,162,162,231,248
187,188,188,189,187,188,188,189,187,188,188,189,187,188,188,189,187,188,188,189,187,188,188,189,187,188,188,189,177,177,246,248
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,233,248
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,233,248
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,233,248
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,233,248
122,123,124,125,2,2,2,2,100,101,102,103,100,101,102,103,2,2,2,2,122,123,124,125,2,2,2,2,2,2,233,248
137,138,139,140,2,2,2,2,115,116,117,118,115,116,117,118,2,2,2,2,137,138,139,140,2,2,2,2,2,2,233,248
152,153,153,154,2,2,2,2,115,116,117,118,115,116,117,118,2,2,2,2,152,153,153,154,2,2,2,2,2,2,233,248
167,168,168,169,2,2,2,2,115,116,117,118,115,116,117,118,2,2,2,2,167,168,168,169,2,2,2,2,2,2,233,248
122,123,124,125,100,101,102,103,130,131,132,133,130,131,132,133,2,2,2,2,122,123,124,125,2,2,2,2,2,2,233,248
137,138,139,140,115,116,117,118,72,0,0,73,72,0,0,73,2,2,2,2,137,138,139,140,2,2,2,2,2,2,233,248
152,153,153,154,115,116,117,118,87,0,0,88,87,0,0,88,2,2,2,2,152,153,153,154,2,2,2,2,2,2,233,248
167,168,168,169,115,116,117,118,214,192,193,217,214,192,193,217,2,2,2,2,167,168,168,169,2,2,2,2,2,2,233,248
2,2,2,2,130,131,132,133,2,2,2,2,2,2,2,2,2,2,2,2,122,123,124,125,2,2,2,2,2,2,233,248
2,2,2,2,72,0,0,73,2,2,2,2,2,2,2,2,2,2,2,2,137,138,139,140,2,2,2,2,2,2,233,248
2,2,2,2,87,0,0,88,2,2,2,2,2,2,2,2,2,2,2,2,152,153,153,154,2,2,2,2,2,2,233,248
2,2,2,2,214,192,193,217,2,2,2,2,2,2,2,2,2,2,2,2,167,168,168,169,2,2,2,2,2,2,233,248
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,233,248
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,233,248
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,233,248
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,402
