195,196,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,207,162,162,162,201,248
195,196,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,222,177,177,177,216,248
195,196,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,237,162,162,162,231,248
195,196,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,252,177,177,177,246,248
195,196,2,2,15,16,17,18,19,20,120,121,122,123,124,125,2,2,2,2,122,123,124,125,122,123,124,125,120,121,233,248
195,196,2,2,30,31,32,33,34,35,135,136,137,138,139,140,2,2,2,2,137,138,139,140,137,138,139,140,135,136,233,248
195,196,2,2,45,46,47,48,49,50,150,151,152,153,153,154,2,2,2,2,152,153,153,154,152,153,153,154,150,151,233,248
195,196,2,2,60,61,62,63,64,65,165,166,167,168,168,169,2,2,2,2,167,168,168,169,167,168,168,169,165,166,233,248
195,196,2,2,75,76,77,78,79,80,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,120,121,233,248
195,196,2,2,90,91,92,93,94,95,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,135,136,233,248
195,196,2,2,105,106,107,108,109,110,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,150,151,233,248
195,196,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,165,166,233,248
195,196,2,2,15,16,17,18,19,20,120,121,15,16,17,18,19,20,120,121,2,2,2,2,2,2,2,2,2,2,207,162
195,196,2,2,30,31,32,33,34,35,135,136,30,31,32,33,34,35,135,136,2,2,2,2,2,2,2,2,2,2,222,177
195,196,2,2,45,46,47,48,49,50,150,151,45,46,47,48,49,50,150,151,2,2,2,2,2,2,2,2,2,2,237,162
195,196,2,2,60,61,62,63,64,65,165,166,60,61,62,63,64,65,165,166,2,2,2,2,2,2,2,2,2,2,252,177
195,196,2,2,75,76,77,78,79,80,2,2,75,76,77,78,79,80,120,121,2,2,2,2,2,2,2,2,2,2,2,2
195,196,2,2,90,91,92,93,94,95,2,2,90,91,92,93,94,95,135,136,2,2,2,2,2,2,2,2,2,2,2,2
195,196,2,2,105,106,107,108,109,110,2,2,105,106,107,108,109,110,150,151,2,2,2,2,2,2,2,2,2,2,2,2
195,196,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,165,166,2,2,2,2,2,2,2,2,2,2,2,2
195,196,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
195,196,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
195,196,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
198,199,199,199,199,199,199,199,199,199,199,199,2,2,2,2,2,2,2,2,199,199,199,199,199,199,199,199,199,199,199,199
