195,200,162,163,162,163,162,163,162,163,162,163,225,226,227,228,229,163,162,163,162,163,162,163,162,163,162,163,162,163,162,163
195,215,177,178,177,178,177,178,177,178,177,178,240,241,242,243,244,178,177,178,177,178,177,178,177,178,177,178,177,178,177,178
195,230,162,163,162,163,162,163,162,163,162,163,255,256,257,258,259,163,162,163,162,163,162,163,162,163,162,163,162,163,162,163
195,245,177,178,177,178,177,178,177,178,177,178,270,271,272,273,274,178,177,178,177,178,177,178,177,178,177,178,177,178,177,178
195,196,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
195,196,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
195,196,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
195,196,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
195,196,2,2,15,16,17,18,19,20,120,121,15,16,17,18,19,20,120,121,15,16,17,18,19,20,120,121,122,123,124,125
195,196,2,2,30,31,32,33,34,35,135,136,30,31,32,33,34,35,135,136,30,31,32,33,34,35,135,136,137,138,139,140
195,196,2,2,45,46,47,48,49,50,150,151,45,46,47,48,49,50,150,151,45,46,47,48,49,50,150,151,152,153,153,154
195,196,2,2,60,61,62,63,64,65,165,166,60,61,62,63,64,65,165,166,60,61,62,63,64,65,165,166,167,168,168,169
195,196,2,2,75,76,77,78,79,80,2,2,75,76,77,78,79,80,2,2,75,76,77,78,79,80,2,2,122,123,124,125
195,196,2,2,90,91,92,93,94,95,2,2,90,91,92,93,94,95,2,2,90,91,92,93,94,95,2,2,137,138,139,140
195,196,2,2,105,106,107,108,109,110,2,2,105,106,107,108,109,110,2,2,105,106,107,108,109,110,2,2,152,153,153,154
195,196,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,167,168,168,169
195,196,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
195,196,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
195,196,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
195,203,203,203,175,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
204,204,204,175,195,191,2,2,15,16,17,18,19,20,120,121,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
162,162,162,195,195,206,2,2,30,31,32,33,34,35,135,136,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
162,162,162,195,195,221,2,2,45,46,47,48,49,50,150,151,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
162,162,162,195,195,236,2,2,60,61,62,63,64,65,165,166,2,2,2,2,2,2,145,203,203,203,203,203,203,203,203,203
